3,4.99292,3.0452e-09
6,4.99322,3.0452e-09
12,4.99293,3.0452e-09
24,4.99352,3.0452e-09
3,49.9311,0.00019581
6,49.9233,0.000195925
12,49.9111,0.000196154
24,49.9156,4.55058e-07
3,62.4203,0.000537644
6,62.4053,0.000538485
12,62.3972,9.87246e-06
24,62.4051,9.87220e-06
3,83.2046,0.00224665
6,83.2134,0.00226175
12,83.2025,2.28362e-05
24,83.2075,2.28320e-05
3,149.716,0.0187622
6,149.72,0.00101135
12,149.646,0.000569329
24,149.657,0.000569210
3,186.93,0.0513356
6,186.972,0.00196723
12,187.105,0.00196723
24,187.021,0.00196723
TEST PARAMETERS
Refresh rate,5
Constituent Filter bits, 12500
Number of hash functions,5
Number of elements,3000
Invalid check,100000

