3750,0.928368
6250,0.742042
8750,0.437318
12500,0.184773
15000,0.108484
25000,0.0196874
27500,0.0139765
TEST PARAMETERS
Number of bloom filters in FBF,3
Number of insertions, 3000
Number of hash functions,5
Refresh Rate,5
Batch Operations,1000
Invalid check,20000

