TARGET,0.001000
0,0,8,3
0.000181,3.33067e-16,8,3
0.000208,1.04361e-14,8,3
0.000246,7.91589e-14,8,3
0.000272,3.32845e-13,8,3
0.000307,1.01386e-12,8,3
0.000337,2.51765e-12,8,3
0.000366,5.43077e-12,8,3
0.0004,1.05671e-11,8,3
0.000429,1.90042e-11,8,3
0.000463,3.21195e-11,8,3
0.00049,5.16257e-11,8,3
0.000527,7.96052e-11,8,3
0.000585,1.18545e-10,8,3
0.000611,1.71373e-10,8,3
0.000668,2.41485e-10,8,3
0.000691,3.32788e-10,8,3
0.000736,4.49723e-10,8,3
0.000759,5.97306e-10,8,3
0.000811,7.81152e-10,8,3
0.000835,1.00751e-09,8,3
0.000879,1.28331e-09,8,3
0.000902,1.61615e-09,8,3
0.000946,2.01438e-09,8,3
0.000968,2.4871e-09,8,3
0.001013,3.04419e-09,8,3
0.001035,3.69635e-09,8,3
0.00108,4.45512e-09,8,3
0.001111,5.33292e-09,8,3
0.001146,6.34307e-09,8,3
0.00118,7.49982e-09,8,3
0.001213,8.81836e-09,8,3
0.001258,1.03149e-08,8,3
0.001287,1.20066e-08,8,3
0.001326,1.39117e-08,8,3
0.001354,1.60495e-08,8,3
0.001392,1.84403e-08,8,3
0.00142,2.11057e-08,8,3
0.001456,2.40683e-08,8,3
0.001487,2.73518e-08,8,3
0.001524,3.09813e-08,8,3
0.001554,3.49828e-08,8,3
0.00159,3.93838e-08,8,3
0.001621,4.4213e-08,8,3
0.001657,4.95003e-08,8,3
0.001688,5.52768e-08,8,3
0.001723,6.15753e-08,8,3
0.001754,6.84295e-08,8,3
0.00179,7.58747e-08,8,3
0.00183,8.39476e-08,8,3
2.00709,9.26862e-08,9,3
2.00768,1.0213e-07,10,3
2.00773,1.1232e-07,10,3
2.00776,1.23298e-07,10,3
2.0078,1.35109e-07,10,3
2.00783,1.47797e-07,10,3
2.00791,1.6141e-07,10,3
2.00796,1.75996e-07,10,3
2.008,1.91605e-07,10,3
2.00806,2.08288e-07,10,3
2.00811,2.26099e-07,10,3
2.00815,2.45093e-07,10,3
2.00822,2.65325e-07,10,3
2.00826,2.86854e-07,10,3
2.00835,3.0974e-07,10,3
2.00839,3.34044e-07,10,3
2.00846,3.59828e-07,10,3
2.0085,3.87158e-07,10,3
