100,1.34448e-13
200,2.57002e-09
300,5.14192e-09
400,0.00073264
500,0.0007372
600,0.0103447
TEST PARAMETERS
Number of bloom filters in FBF,3
Constituent Filter bits, 6250
Number of hash functions,35
Refresh Rate,5
Batch Operations,75
Invalid check,200000

