3,49.9032,7.8073e-06
6,49.892,7.80748e-06
12,49.8768,3.37516e-09
24,49.8808,3.37516e-09
3,249.336,0.000392151
6,249.335,0.000196476
12,249.339,0.000196476
24,249.33,0.000196476
3,332.27,0.0011819
6,332.357,1.23592e-05
12,332.069,1.23592e-05
24,332.179,1.23592e-05
3,498.449,0.0038946
6,498.125,0.0038946
12,497.852,0.0038946
24,498.182,0.0038946
3,497.784,0.0038946
6,498.251,0.0038946
12,446.97,0.0038946
24,498.187,0.0038946
TEST PARAMETERS
Refresh rate,5
Constituent Filter bits, 25000
Number of hash functions,5
Number of elements,2000
Invalid check,100000

