TARGET,0.001000
5.00053,0,10,4
5.00598,3.33067e-16,10,4
5.00953,1.04361e-14,10,4
5.01337,7.91589e-14,10,4
5.01633,3.32845e-13,10,4
5.01959,1.01386e-12,10,4
5.02304,2.51765e-12,11,4
5.02635,5.43077e-12,11,4
5.02918,1.05671e-11,11,4
5.03181,1.90042e-11,11,4
5.03419,3.21195e-11,11,4
5.03662,5.16257e-11,11,4
5.03882,7.96052e-11,11,4
5.04099,1.18545e-10,11,4
5.04335,1.71373e-10,11,4
5.04563,2.41485e-10,11,4
5.04799,3.32788e-10,11,4
5.05014,4.49723e-10,11,4
5.05247,5.97306e-10,11,4
5.05497,7.81152e-10,11,4
5.05715,1.00751e-09,11,4
5.0597,1.28331e-09,11,4
5.06221,1.61615e-09,11,4
5.06449,2.01438e-09,11,4
5.0667,2.4871e-09,11,4
5.06901,3.04419e-09,11,4
5.07145,3.69635e-09,11,4
5.07406,4.45512e-09,11,4
5.0771,5.33292e-09,11,4
5.0796,6.34307e-09,11,4
5.08183,7.49982e-09,11,4
5.08429,8.81836e-09,11,4
5.12984,1.03149e-08,11,4
5.13337,1.20066e-08,11,4
5.13572,1.39117e-08,11,4
5.13891,1.60495e-08,11,4
5.14223,1.84403e-08,11,4
5.14576,2.11057e-08,11,4
5.14986,2.40683e-08,11,4
5.15222,2.73518e-08,11,4
5.15496,3.09813e-08,11,4
5.15727,3.49828e-08,11,4
5.15977,3.93838e-08,11,4
5.16269,4.4213e-08,11,4
5.16513,4.95003e-08,11,4
5.16756,5.52768e-08,11,4
5.17002,6.15753e-08,11,4
5.17235,6.84295e-08,11,4
5.17464,7.58747e-08,11,4
5.17732,8.39476e-08,11,4
8.1858,8.54872e-15,14,4
8.18657,9.76996e-15,14,4
8.18662,2.08722e-14,14,4
8.18665,9.05942e-14,14,4
8.18669,3.4539e-13,14,4
8.18671,1.02751e-12,14,4
8.18675,2.53264e-12,14,4
8.18679,5.44709e-12,14,4
8.18684,1.05849e-11,14,4
8.18687,1.90236e-11,14,4
8.18691,3.21405e-11,14,4
8.18695,5.16485e-11,14,4
8.18698,7.96299e-11,14,4
8.18701,1.18572e-10,14,4
8.18703,1.71401e-10,14,4
8.18709,2.41516e-10,14,4
8.18713,3.32821e-10,14,4
8.18716,4.49759e-10,14,4
8.1872,5.97344e-10,14,4
8.18723,7.81194e-10,14,4
8.18727,1.00756e-09,14,4
8.18731,1.28336e-09,14,4
8.18735,1.6162e-09,14,4
8.18738,2.01444e-09,14,4
8.18742,2.48716e-09,14,4
8.18746,3.04425e-09,14,4
8.1875,3.69641e-09,14,4
8.18753,4.45519e-09,14,4
8.18757,5.33299e-09,14,4
8.1876,6.34315e-09,14,4
8.18765,7.4999e-09,14,4
8.18771,8.81845e-09,14,4
8.18773,1.0315e-08,14,4
8.18776,1.20067e-08,14,4
8.18781,1.39118e-08,14,4
8.18786,1.60496e-08,14,4
8.18789,1.84404e-08,14,4
8.18792,2.11058e-08,14,4
8.18796,2.40684e-08,14,4
8.188,2.7352e-08,14,4
8.18803,3.09814e-08,14,4
8.18807,3.49829e-08,14,4
8.18812,3.9384e-08,14,4
8.18815,4.42132e-08,14,4
8.18817,4.95004e-08,14,4
8.18822,5.5277e-08,14,4
8.18824,6.15755e-08,14,4
8.18829,6.84297e-08,14,4
8.18831,7.5875e-08,14,4
8.18835,8.39479e-08,14,4
10.1933,9.26865e-08,16,4
10.1935,1.0213e-07,16,4
10.1935,1.1232e-07,16,4
10.1936,1.23298e-07,16,4
10.1937,1.35109e-07,16,4
10.1937,1.47797e-07,16,4
10.1938,1.6141e-07,16,4
10.1939,1.75996e-07,16,4
10.1939,1.91605e-07,16,4
10.194,2.08289e-07,16,4
10.1941,2.261e-07,16,4
10.1941,2.45093e-07,16,4
10.1942,2.65326e-07,16,4
10.1942,2.86855e-07,16,4
10.1943,3.0974e-07,16,4
10.1944,3.34044e-07,16,4
10.1944,3.59829e-07,16,4
10.1944,3.87159e-07,16,4
10.1945,4.16101e-07,16,4
10.1946,4.46724e-07,16,4
10.1946,4.79097e-07,16,4
10.1947,5.13292e-07,16,4
10.1947,5.49382e-07,16,4
10.1948,5.87444e-07,16,4
10.1949,6.27553e-07,16,4
10.1949,6.69789e-07,16,4
10.195,7.14233e-07,16,4
10.195,7.60967e-07,16,4
10.1951,8.10076e-07,16,4
10.1951,8.61646e-07,16,4
10.1952,9.15764e-07,16,4
10.1954,9.72522e-07,16,4
10.1954,1.03201e-06,16,4
10.1954,1.09433e-06,16,4
10.1955,1.15956e-06,16,4
10.1955,1.22782e-06,16,4
10.1956,1.29919e-06,16,4
10.1957,1.37378e-06,16,4
10.1957,1.4517e-06,16,4
10.1958,1.53304e-06,16,4
10.1958,1.61793e-06,16,4
10.1959,1.70646e-06,16,4
10.1959,1.79874e-06,16,4
10.196,1.8949e-06,16,4
10.1961,1.99505e-06,16,4
10.1961,2.0993e-06,16,4
10.1962,2.20778e-06,16,4
10.1962,2.3206e-06,16,4
10.1963,2.43789e-06,16,4
10.1963,2.55978e-06,16,4
14.198,2.6864e-06,16,4
14.1983,2.81787e-06,16,4
14.1983,2.95432e-06,16,4
14.1984,3.09589e-06,16,4
14.1985,3.24272e-06,16,4
14.1986,3.39495e-06,16,4
14.1987,3.55271e-06,16,4
14.1987,3.71615e-06,16,4
14.1988,3.88541e-06,16,4
14.1989,4.06064e-06,16,4
14.199,4.24199e-06,16,4
14.1991,4.42961e-06,16,4
14.1992,4.62365e-06,16,4
14.1993,4.82427e-06,16,4
14.1993,5.03162e-06,16,4
14.1994,5.24587e-06,16,4
14.1995,5.46717e-06,16,4
14.1995,5.6957e-06,16,4
14.1996,5.93161e-06,16,4
14.1997,6.17508e-06,16,4
14.1997,6.42628e-06,16,4
14.1998,6.68537e-06,16,4
14.1999,6.95254e-06,16,4
14.1999,7.22795e-06,16,4
