3,49.9038,0.00019581
6,49.9016,2.83502e-06
12,49.8873,1.48628e-07
24,49.8864,1.48628e-07
3,249.293,0.0038946
6,249.3,0.0038946
12,249.201,0.0038946
24,249.069,0.0038946
3,249.088,0.0038946
6,249.261,0.0038946
12,249.157,0.0038946
24,249.216,0.0038946
3,497.281,0.0038946
6,498.212,0.0038946
12,498.122,0.0038946
24,498.68,0.0038946
3,498.253,0.0038946
6,497.312,0.0038946
12,497.94,0.0038946
24,497.638,0.0038946
TEST PARAMETERS
Refresh rate,5
Constituent Filter bits, 12500
Number of hash functions,5
Number of elements,1000
Invalid check,100000

