3,4.99204,3.0452e-09
6,4.99202,3.0452e-09
9,4.99192,3.0452e-09
12,4.99212,3.0452e-09
3,49.9066,0.00019581
6,49.9121,0.000195925
9,49.9229,0.00019604
12,49.9088,0.000196154
3,62.3824,0.000537644
6,62.3972,0.000538485
9,62.3883,0.000539325
12,62.3899,9.87246e-06
3,83.1638,0.00224665
6,83.1841,0.00226175
9,83.164,6.08902e-05
12,83.1844,2.28362e-05
3,99.8023,0.00389899
6,99.8099,0.00394432
9,99.785,5.60186e-05
12,99.8389,5.60186e-05
3,149.695,0.0187622
6,149.667,0.00101135
9,149.667,0.000569329
12,149.666,0.000569329
TEST PARAMETERS
Refresh rate,5
Constituent Filter bits, 12500
Number of hash functions,5
Number of elements,3000
Invalid check,100000

