3,49.9115,7.8073e-06
6,49.9109,7.80748e-06
12,49.913,7.80785e-06
24,49.9026,3.61879e-09
48,49.9239,3.61879e-09
3,249.247,0.00410466
6,249.288,0.00021164
12,249.247,0.00021164
24,249.215,0.00021164
48,249.561,0.00021164
3,497.883,0.00416207
6,497.507,0.000268519
12,498.269,0.000268519
24,498.121,0.000268519
48,498.41,0.000268519
3,745.981,0.0186978
6,746.159,0.0186978
12,747.09,0.0186978
24,746.55,0.0186978
48,747.657,0.0186978
TEST PARAMETERS
Refresh rate,5
Constituent Filter bits, 25000
Number of hash functions,5
Number of elements,3000
Invalid check,100000

