3,9.98197,3.0452e-09
6,9.98038,3.0452e-09
12,9.98159,3.0452e-09
24,9.98249,1.01386e-12
3,19.9641,9.27184e-08
6,19.9674,9.27184e-08
12,19.9661,1.0397e-09
24,19.9623,3.21829e-11
3,38.3999,2.68643e-06
6,38.3922,9.15814e-07
12,38.3863,5.03285e-11
24,38.38,5.03285e-11
3,166.338,7.07705e-05
6,166.255,1.06516e-07
12,166.267,1.06516e-07
24,166.219,1.06516e-07
3,249.262,0.000195713
6,249.375,0.000195713
12,249.136,0.000195713
24,249.366,0.000195713
TEST PARAMETERS
Refresh rate,5
Constituent Filter bits, 25000
Number of hash functions,5
Number of elements,1000
Invalid check,100000

