20,49.9277,0.00389577
10,49.9099,0.00019572
5,49.9001,7.8073e-06
3,49.9186,6.72833e-07
2,49.9157,9.57304e-08
1,49.9082,6.08838e-09
20,249.362,0.0804832
10,249.279,0.0748771
5,249.294,0.00944959
3,249.291,0.00136641
2,249.184,0.000203554
1,249.324,1.56085e-05
20,355.85,0.100925
10,355.665,0.0243641
5,355.892,0.0231105
3,356.043,0.00679887
2,355.827,0.00117797
1,355.93,6.02405e-05
20,497.799,0.100925
10,497.833,0.0556728
5,498.208,0.0517207
3,498.208,0.0192328
2,497.658,0.00410466
1,497.841,0.000391427
20,621.749,0.100925
10,621.816,0.100925
5,622.235,0.0197069
3,621.996,0.0191513
2,622.423,0.0100436
1,622.712,0.00105913
TEST PARAMETERS
Number of bloom filters in FBF,3
Constituent Filter bits, 25000
Number of hash functions,5
Number of elements,5000
Invalid check,100000

