3,49.8781,7.8073e-06
6,49.8845,7.80748e-06
12,49.8745,7.80785e-06
24,49.876,3.61879e-09
3,249.245,0.00410466
6,249.273,0.00021164
12,249.287,0.00021164
24,249.201,0.00021164
3,373.87,0.00235957
6,373.775,0.0011914
12,373.48,0.0011914
24,373.883,0.0011914
3,497.747,0.00416207
6,497.983,0.000268519
12,497.748,0.000268519
24,498.514,0.000268519
3,498.278,0.00961333
6,497.889,0.00018414
12,497.967,0.00018414
24,498.096,0.00018414
TEST PARAMETERS
Refresh rate,5
Constituent Filter bits, 25000
Number of hash functions,5
Number of elements,3000
Invalid check,100000

