3,49.9182,7.8073e-06
6,49.8938,9.58178e-08
12,49.8983,3.13154e-09
24,49.8988,3.13154e-09
3,249.272,0.000195713
6,249.295,0.000195713
12,249.176,0.000195713
24,249.086,0.000195713
3,249.045,0.000195713
6,249.244,0.000195713
12,249.239,0.000195713
24,249.373,0.000195713
3,497.506,0.000195713
6,498.061,0.000195713
12,498.004,0.000195713
24,497.463,0.000195713
3,497.979,0.000195713
6,497.988,0.000195713
12,498.046,0.000195713
24,497.483,0.000195713
TEST PARAMETERS
Refresh rate,5
Constituent Filter bits, 25000
Number of hash functions,5
Number of elements,1000
Invalid check,100000

