20,49.9009,0.00389577
10,49.9046,0.00019572
5,49.8978,7.8073e-06
3,49.8877,6.72833e-07
2,49.8156,9.57304e-08
1,49.8094,6.08838e-09
20,248.981,0.0804832
10,248.72,0.0748771
5,248.814,0.00944959
3,249.214,0.00136641
2,249.279,0.000203554
1,249.216,1.56085e-05
20,356.025,0.100925
10,355.995,0.0243641
5,355.925,0.0231105
3,355.755,0.00679887
2,355.805,0.00117797
1,355.879,6.01665e-05
20,498.065,0.100925
10,497.943,0.0556728
5,497.866,0.0517207
3,498.271,0.0192328
2,497.68,0.00410466
1,497.523,0.000391427
20,622.268,0.100925
10,622.003,0.100925
5,621.967,0.0197069
3,622.177,0.0191513
2,621.921,0.0100436
1,622.773,0.000610034
TEST PARAMETERS
Number of bloom filters in FBF,3
Constituent Filter bits, 25000
Number of hash functions,5
Number of elements,5000
Invalid check,100000

