3,4.99141,3.0452e-09
6,4.99308,3.0452e-09
12,4.99135,3.0452e-09
24,4.98452,3.0452e-09
3,49.8245,0.00019581
6,49.8445,0.000195925
12,49.8436,0.000196154
24,49.8279,4.55058e-07
3,62.3037,0.000537644
6,62.266,0.000538485
12,62.2626,9.87246e-06
24,62.3195,9.87246e-06
3,149.529,0.0187622
6,149.39,0.00101135
12,149.479,0.000569329
24,149.396,0.000569329
3,186.946,0.0513356
6,186.817,0.00196723
12,186.919,0.00196723
24,186.695,0.00196723
3,373.532,0.0415406
6,373.261,0.0183715
12,373.164,0.0183715
24,373.167,0.0183715
TEST PARAMETERS
Refresh rate,5
Constituent Filter bits, 12500
Number of hash functions,5
Number of elements,3000
Invalid check,100000

