TARGET,0.001000
0.000523,1.04361e-14,7,3
0.001251,2.08722e-14,8,3
0.001313,3.43281e-13,8,3
0.001344,2.52809e-12,8,3
0.001394,1.05775e-11,8,3
0.001422,3.213e-11,8,3
0.001471,7.96156e-11,8,3
0.001499,1.71383e-10,8,3
0.001548,3.32798e-10,8,3
0.001574,5.97316e-10,8,3
0.001638,1.00752e-09,8,3
0.001679,1.61616e-09,8,3
0.00174,2.48711e-09,8,3
0.001776,3.69636e-09,8,3
0.001817,5.33293e-09,8,3
0.001851,7.49983e-09,8,3
0.001895,1.03149e-08,8,3
0.001926,1.39117e-08,8,3
0.001974,1.84403e-08,8,3
0.00201,2.40683e-08,8,3
0.002048,3.09813e-08,8,3
0.002087,3.93838e-08,8,3
0.002123,4.95003e-08,8,3
0.002161,6.15753e-08,8,3
3.00659,7.58748e-08,10,3
3.00669,9.26863e-08,10,3
3.00975,1.1232e-07,10,3
3.0098,1.35109e-07,10,3
3.00983,1.6141e-07,10,3
3.00986,1.91605e-07,10,3
3.0099,2.26099e-07,10,3
3.00993,2.65325e-07,10,3
3.00996,3.0974e-07,10,3
3.01,3.59828e-07,10,3
3.01003,4.161e-07,10,3
3.01006,4.79096e-07,10,3
3.01009,5.49382e-07,10,3
3.01013,6.27552e-07,10,3
3.01016,7.14232e-07,10,3
3.01021,8.10075e-07,10,3
3.01024,9.15764e-07,10,3
3.01028,1.03201e-06,10,3
3.01031,1.15956e-06,10,3
3.01035,1.29919e-06,10,3
3.01038,1.4517e-06,10,3
3.01041,1.61793e-06,10,3
3.01045,1.79874e-06,10,3
3.01048,1.99505e-06,10,3
3.01051,2.20778e-06,10,3
6.01353,2.43789e-06,10,3
6.01368,2.6864e-06,10,3
6.0138,2.95432e-06,10,3
6.01384,3.24272e-06,10,3
6.01396,3.55271e-06,10,3
6.01402,3.88541e-06,10,3
6.01408,4.24199e-06,10,3
6.01413,4.62364e-06,10,3
6.0142,5.03162e-06,10,3
6.01425,5.46717e-06,10,3
6.01432,5.93161e-06,10,3
6.01437,6.42627e-06,10,3
6.01443,6.95253e-06,10,3
6.01449,7.51179e-06,10,3
6.01456,8.1055e-06,10,3
6.01462,8.73512e-06,10,3
6.01467,9.40218e-06,10,3
6.01471,1.01082e-05,10,3
6.01476,1.08548e-05,10,3
6.01482,1.16436e-05,10,3
6.01488,1.24762e-05,10,3
6.01492,1.33543e-05,10,3
6.01499,1.42797e-05,10,3
6.01504,1.52541e-05,10,3
6.01511,1.62793e-05,10,3
8.01999,1.84896e-05,10,3
8.02021,1.84896e-05,10,3
8.02028,1.84897e-05,10,3
8.02036,1.84897e-05,10,3
8.02042,1.84897e-05,10,3
8.02046,1.84898e-05,10,3
8.02053,1.84898e-05,10,3
8.02058,1.849e-05,10,3
8.02064,1.84902e-05,10,3
8.0207,1.84905e-05,10,3
8.02074,1.84909e-05,10,3
8.02079,1.84915e-05,10,3
8.02084,1.84924e-05,10,3
8.02091,1.84937e-05,10,3
8.02096,1.84954e-05,10,3
8.02103,1.84976e-05,10,3
8.02108,1.85004e-05,10,3
8.02116,1.85041e-05,10,3
8.02123,1.85086e-05,10,3
8.02128,1.85143e-05,10,3
8.02136,1.85213e-05,10,3
8.0214,1.85297e-05,10,3
8.02148,1.85399e-05,10,3
8.02154,1.8552e-05,10,3
8.02159,1.85664e-05,10,3
11.0258,1.85832e-05,10,3
11.0259,1.86029e-05,10,3
11.026,1.86258e-05,10,3
11.026,1.86521e-05,10,3
11.0261,1.86824e-05,10,3
11.0262,1.8717e-05,10,3
11.0262,1.87563e-05,10,3
11.0263,1.88007e-05,10,3
11.0263,1.88509e-05,10,3
11.0264,1.89073e-05,10,3
11.0264,1.89703e-05,10,3
11.0264,1.90407e-05,10,3
11.0265,1.9119e-05,10,3
11.0265,1.92057e-05,10,3
11.0265,1.93017e-05,10,3
11.0266,1.94074e-05,10,3
11.0266,1.95238e-05,10,3
11.0267,1.96514e-05,10,3
11.0267,1.97912e-05,10,3
11.0268,1.99438e-05,10,3
11.0268,2.01101e-05,10,3
11.0268,2.0291e-05,10,3
11.0269,2.04874e-05,10,3
11.0269,2.07003e-05,10,3
11.0269,2.09305e-05,10,3
14.0273,2.11791e-05,10,3
14.0274,2.14472e-05,10,3
