3,49.886,0.000199204
6,49.9114,1.51028e-05
12,49.9168,1.76664e-06
24,49.8916,1.76664e-06
3,249.168,0.00144595
6,249.443,0.00144595
12,249.199,0.00144595
24,249.389,0.00144595
3,249.391,0.00144595
6,249.34,0.00144595
12,249.18,0.00144595
