3,46.7791,0.000195724
6,46.7875,2.45118e-08
12,46.8067,2.45118e-08
24,46.7857,2.45118e-08
3,187.04,0.00116956
6,186.916,0.00116956
12,187,0.00116956
24,186.936,0.00116956
3,373.529,0.00116956
6,373.742,0.00116956
12,373.236,0.00116956
24,373.701,0.00116956
3,374.413,0.00116956
6,373.766,0.00116956
12,373.492,0.00116956
24,373.379,0.00116956
3,373.32,0.00116956
6,373.343,0.00116956
12,373.345,0.00116956
24,373.403,0.00116956
TEST PARAMETERS
Refresh rate,5
Constituent Filter bits, 12500
Number of hash functions,5
Number of elements,750
Invalid check,100000

