3,49.9201,7.8073e-06
6,49.8963,9.58178e-08
12,49.9215,3.13154e-09
24,49.8903,3.13154e-09
3,99.7989,7.07579e-05
6,99.7885,9.41826e-08
12,99.831,9.41826e-08
24,99.8144,9.41826e-08
3,166.286,7.07705e-05
6,166.291,1.06516e-07
12,166.277,1.06516e-07
24,166.171,1.06516e-07
3,249.326,0.000195713
6,249.447,0.000195713
12,249.501,0.000195713
24,249.075,0.000195713
3,249.3,0.000195713
6,249.064,0.000195713
12,249.331,0.000195713
24,249.327,0.000195713
TEST PARAMETERS
Refresh rate,5
Constituent Filter bits, 25000
Number of hash functions,5
Number of elements,1000
Invalid check,100000

