3,49.9139,0.00019582
6,49.8957,1.20536e-07
12,49.9275,1.20536e-07
24,49.8928,1.20536e-07
3,199.281,0.00154018
6,199.608,0.00154018
12,199.511,0.00154018
24,199.532,0.00154018
3,199.555,0.00154018
6,199.291,0.00154018
12,199.399,0.00154018
24,199.38,0.00154018
3,398.21,0.00154018
6,398.415,0.00154018
12,398.133,0.00154018
24,398.13,0.00154018
3,398.148,0.00154018
6,398.131,0.00154018
12,398.586,0.00154018
24,398.708,0.00154018
TEST PARAMETERS
Refresh rate,5
Constituent Filter bits, 12500
Number of hash functions,5
Number of elements,800
Invalid check,100000

