3,49.8972,0.000197507
6,49.8992,0.000197624
12,49.9045,0.000197858
24,49.8926,3.82073e-07
3,249.287,0.00990307
6,249.345,0.000202783
12,249.286,0.000202783
24,249.414,0.000202783
3,373.618,0.00535715
6,373.789,0.000887061
12,373.617,0.000887061
24,373.582,0.000887061
3,498.142,0.0102512
6,498.092,0.000536858
12,497.987,0.000536858
24,497.879,0.000536858
3,497.908,0.0179316
6,498.062,0.000521049
12,498.148,0.000521049
24,498.11,0.000521049
TEST PARAMETERS
Refresh rate,5
Constituent Filter bits, 12500
Number of hash functions,3
Number of elements,3000
Invalid check,100000

