3,49.9051,2.5815e-05
4,49.9138,2.58157e-05
5,49.9049,2.58163e-05
6,49.9104,2.5817e-05
3,249.262,0.00270443
4,249.227,0.00271173
5,249.272,0.00145901
6,249.305,0.000210844
3,356.075,0.00456649
4,355.965,0.00073683
5,355.944,9.92463e-05
6,355.811,9.92463e-05
3,498.141,0.00976422
4,497.864,0.00150988
5,498.119,6.39339e-05
6,497.745,6.39339e-05
3,622.729,0.00305276
4,621.809,0.000350182
5,622.282,0.000350182
6,622.288,0.000350182
TEST PARAMETERS
Refresh rate,5
Constituent Filter bits, 25000
Number of hash functions,3
Number of elements,5000
Invalid check,100000

