TARGET,0.001000
1e-06,0,7,3
0.00121,3.33067e-16,8,3
0.001342,1.04361e-14,8,3
0.001386,7.91589e-14,8,3
0.00142,3.32845e-13,8,3
0.001455,1.01386e-12,8,3
0.001487,2.51765e-12,8,3
0.001511,5.43077e-12,8,3
0.001551,1.05671e-11,8,3
0.001579,1.90042e-11,8,3
0.001616,3.21195e-11,8,3
0.001647,5.16257e-11,8,3
0.001684,7.96052e-11,8,3
0.001715,1.18545e-10,8,3
0.001751,1.71373e-10,8,3
0.001794,2.41485e-10,8,3
0.001833,3.32788e-10,8,3
0.001861,4.49723e-10,8,3
0.001898,5.97306e-10,8,3
0.001929,7.81152e-10,8,3
0.001966,1.00751e-09,8,3
0.001997,1.28331e-09,8,3
0.002033,1.61615e-09,8,3
0.002064,2.01438e-09,8,3
0.002098,2.4871e-09,8,3
0.00213,3.04419e-09,8,3
0.002152,3.69635e-09,8,3
0.002195,4.45512e-09,8,3
0.002218,5.33292e-09,8,3
0.002259,6.34307e-09,8,3
0.002285,7.49982e-09,8,3
0.002325,8.81836e-09,8,3
0.00236,1.03149e-08,8,3
0.002401,1.20066e-08,8,3
0.002427,1.39117e-08,8,3
0.002467,1.60495e-08,8,3
0.002493,1.84403e-08,8,3
0.002548,2.11057e-08,8,3
0.002578,2.40683e-08,8,3
0.002599,2.73518e-08,8,3
0.00262,3.09813e-08,8,3
0.002644,3.49828e-08,8,3
0.002681,3.93838e-08,8,3
0.002708,4.4213e-08,8,3
0.002758,4.95003e-08,8,3
0.002781,5.52768e-08,8,3
0.002823,6.15753e-08,8,3
0.002849,6.84295e-08,8,3
0.002889,7.58747e-08,8,3
0.002932,8.39476e-08,8,3
3.00812,9.26862e-08,11,3
3.00823,1.0213e-07,11,3
3.00827,1.1232e-07,11,3
3.00834,1.23298e-07,11,3
3.00839,1.35109e-07,11,3
3.00844,1.47797e-07,11,3
3.0085,1.6141e-07,11,3
3.00855,1.75996e-07,11,3
3.00859,1.91605e-07,11,3
3.00865,2.08288e-07,11,3
3.0087,2.26099e-07,11,3
3.00876,2.45093e-07,11,3
3.00881,2.65325e-07,11,3
3.00888,2.86854e-07,11,3
3.00892,3.0974e-07,11,3
3.00898,3.34044e-07,11,3
3.00903,3.59828e-07,11,3
3.00907,3.87158e-07,11,3
3.00914,4.161e-07,11,3
3.00918,4.46723e-07,11,3
3.00924,4.79096e-07,11,3
3.00928,5.13291e-07,11,3
3.00935,5.49382e-07,11,3
3.00939,5.87443e-07,11,3
3.00945,6.27552e-07,11,3
3.0095,6.69789e-07,11,3
3.00955,7.14232e-07,11,3
3.0096,7.60966e-07,11,3
3.00966,8.10075e-07,11,3
3.00971,8.61645e-07,11,3
3.00979,9.15764e-07,11,3
3.00983,9.72522e-07,11,3
3.00989,1.03201e-06,11,3
3.00994,1.09433e-06,11,3
3.00999,1.15956e-06,11,3
3.01004,1.22781e-06,11,3
3.0101,1.29919e-06,11,3
3.01017,1.37378e-06,11,3
3.01025,1.4517e-06,11,3
3.01029,1.53304e-06,11,3
3.01035,1.61793e-06,11,3
3.0104,1.70645e-06,11,3
3.01046,1.79874e-06,11,3
3.01051,1.8949e-06,11,3
3.01056,1.99505e-06,11,3
3.01061,2.0993e-06,11,3
3.01067,2.20778e-06,11,3
3.01073,2.3206e-06,11,3
3.01079,2.43789e-06,11,3
3.01084,2.55978e-06,11,3
6.0161,2.6864e-06,11,3
6.01631,2.81786e-06,11,3
6.01635,2.95432e-06,11,3
6.01653,3.09589e-06,11,3
6.01661,3.24272e-06,11,3
6.01666,3.39495e-06,11,3
6.0167,3.55271e-06,11,3
6.01677,3.71615e-06,11,3
6.01681,3.88541e-06,11,3
6.01686,4.06064e-06,11,3
6.01692,4.24199e-06,11,3
6.01774,4.4296e-06,11,3
6.01778,4.62364e-06,11,3
6.01781,4.82426e-06,11,3
6.01789,5.03162e-06,11,3
6.01793,5.24587e-06,11,3
6.01799,5.46717e-06,11,3
6.01804,5.6957e-06,11,3
6.01807,5.93161e-06,11,3
6.01814,6.17508e-06,11,3
6.01819,6.42627e-06,11,3
6.01824,6.68537e-06,11,3
6.01829,6.95253e-06,11,3
6.01833,7.22795e-06,11,3
6.01839,7.51179e-06,11,3
6.01844,7.80425e-06,11,3
6.01852,8.1055e-06,11,3
6.01858,8.41573e-06,11,3
6.01865,8.73512e-06,11,3
6.01869,9.06388e-06,11,3
6.01873,9.40218e-06,11,3
6.01877,9.75023e-06,11,3
6.01883,1.01082e-05,11,3
6.01888,1.04764e-05,11,3
6.01893,1.08548e-05,11,3
6.01898,1.12438e-05,11,3
6.01904,1.16436e-05,11,3
6.01909,1.20543e-05,11,3
6.01912,1.24762e-05,11,3
6.0192,1.29095e-05,11,3
6.01923,1.33543e-05,11,3
6.0193,1.3811e-05,11,3
6.01934,1.42797e-05,11,3
6.0194,1.47607e-05,11,3
6.01944,1.52541e-05,11,3
6.01953,1.57602e-05,11,3
6.01958,1.62793e-05,11,3
6.01963,1.68115e-05,11,3
6.01967,1.7357e-05,11,3
6.01974,1.79162e-05,11,3
8.02463,1.84896e-05,11,3
8.02473,1.84897e-05,11,3
8.02477,1.84897e-05,11,3
8.02481,1.84897e-05,11,3
8.02486,1.84897e-05,11,3
8.0249,1.84897e-05,11,3
8.02494,1.84897e-05,11,3
8.02498,1.84897e-05,11,3
8.02505,1.84898e-05,11,3
8.02511,1.84898e-05,11,3
8.0252,1.84898e-05,11,3
8.02526,1.84898e-05,11,3
8.02535,1.84899e-05,11,3
8.02543,1.84899e-05,11,3
8.02546,1.849e-05,11,3
8.02553,1.84901e-05,11,3
8.0256,1.84902e-05,11,3
8.02567,1.84903e-05,11,3
8.02571,1.84905e-05,11,3
8.02577,1.84907e-05,11,3
8.02581,1.84909e-05,11,3
8.02587,1.84912e-05,11,3
8.02592,1.84916e-05,11,3
8.02598,1.8492e-05,11,3
8.02603,1.84925e-05,11,3
8.02608,1.84931e-05,11,3
8.02613,1.84937e-05,11,3
8.0262,1.84945e-05,11,3
