3,49.8973,7.8073e-06
6,49.8928,7.80748e-06
12,49.9097,7.80785e-06
24,49.9073,3.61879e-09
3,249.293,0.00410466
6,249.157,0.00021164
12,249.208,0.00021164
24,249.235,0.00021164
3,373.677,0.00235957
6,373.712,0.0011914
12,373.637,0.0011914
24,373.936,0.0011914
TEST PARAMETERS
Refresh rate,5
Constituent Filter bits, 25000
Number of hash functions,5
Number of elements,3000
Invalid check,100000

